cidade,pais,lat,lon
Nioaque,Brazil,-21.135,-55.83
Ipiranga,Brazil,-25.0239,-50.5839
Zimnicea,Romania,43.6539,25.365
Kakunodatemachi,Japan,39.5963,140.562
Grunstadt,Germany,49.5692,8.1681
Santa Luzia do Itanhy,Brazil,-11.3508,-37.4478
San Ferdinando di Puglia,Italy,41.3,16.0667
Knottingley,United Kingdom,53.705,-1.249
Satoraljaujhely,Hungary,48.3941,21.6561
New Paltz,United States,41.7577,-74.0883
Astravyets,Belarus,54.6136,25.9553
Johnson City,United States,42.123,-75.9624
Itaguacu,Brazil,-19.8019,-40.8558
Novoulyanovsk,Russia,54.15,48.3833
Kisanuki,Japan,31.3447,130.9453
Balangiga,Philippines,11.1097,125.3875
Narvik,Norway,68.4383,17.4278
Fara in Sabina,Italy,42.2167,12.7333
Hendersonville,United States,35.3242,-82.4576
Clearview,Canada,44.3981,-80.0742
Seabrook,United States,29.5751,-95.0236
Nelas,Portugal,40.5167,-7.85
Mashpee,United States,41.6178,-70.4908
Eynesil,Turkey,41.05,39.1333
Crowley,United States,30.2175,-92.3752
Sidi Abdelkarim,Morocco,33.1869,-7.2333
Sauk Rapids,United States,45.5981,-94.1539
Mapanas,Philippines,12.475,125.254
Boutilimit,Mauritania,17.5504,-14.7
Vetralla,Italy,42.3106,12.0792
Greendale,United States,42.9371,-88.0018
Bedford,United States,42.497,-71.2783
Mayrtup,Russia,43.2036,46.1322
Lubben (Spreewald),Germany,51.95,13.9
Anatuya,Argentina,-28.4667,-62.8333
Emerald,Australia,-23.5167,148.15
Canals,Spain,38.9611,-0.585
Lockhart,United States,29.8785,-97.6831
New Franklin,United States,40.9525,-81.5838
Tamm,Germany,48.9217,9.1206
Vohringen,Germany,48.2833,10.0833
Leuna,Germany,51.3167,12.0167
Chelsea,United States,33.3255,-86.6299
Larena,Philippines,9.2333,123.6167
Crissiumal,Brazil,-27.5,-54.1008
Ionia,United States,42.9772,-85.0727
Pineville,United States,31.3414,-92.4096
Grafing bei Munchen,Germany,48.05,11.9667
Suluktu,Kyrgyzstan,39.9333,69.5667
Lukoyanov,Russia,55.0383,44.4978
Torokbalint,Hungary,47.4356,18.9156
Aldenhoven,Germany,50.8958,6.2831
Cheadle,United Kingdom,52.9849,-1.9865
Tostedt,Germany,53.2833,9.7167
Tempio Pausania,Italy,40.9015,9.1044
Iona,United States,26.516,-81.9601
Ystrad Mynach,United Kingdom,51.6419,-3.2405
Patrocinio Paulista,Brazil,-20.6394,-47.2817
Villalba,Spain,43.3,-7.6833
Castelsarrasin,France,44.04,1.1069
Cleveland,United States,33.744,-90.7285
Cabo Verde,Brazil,-21.4719,-46.3958
Greensburg,United States,40.3113,-79.5444
Bebra,Germany,50.9711,9.7903
Middleburg,United States,30.0502,-81.9011
Santiago de Anaya,Mexico,20.3844,-98.9647
Bamble,Norway,59.0197,9.5608
Zhipingxiang,China,35.2949,105.6157
Montabaur,Germany,50.4375,7.8258
Aracatu,Brazil,-14.4278,-41.4619
Harrison,United States,36.2438,-93.1198
Villacidro,Italy,39.4578,8.7424
Bergschenhoek,Netherlands,51.98,4.5
Gouveia,Portugal,40.5,-7.6
Paraiso do Norte,Brazil,-23.2808,-52.6019
Sarezzo,Italy,45.65,10.2
Mjolby,Sweden,58.3321,15.1312
Chesterton,United States,41.5997,-87.0548
Maria,Philippines,9.1833,123.6333
Steamboat Springs,United States,40.4777,-106.8243
St. Clair,Canada,42.7833,-82.35
Talwat,Morocco,31.2938,-7.176
Holzgerlingen,Germany,48.6392,9.0108
Sweden,United States,43.1791,-77.9406
Black Forest,United States,39.0608,-104.6752
Lomas de Sargentillo,Ecuador,-1.8833,-80.0833
Fort Payne,United States,34.4557,-85.6965
Casatenovo,Italy,45.6983,9.3117
Moudjbara,Algeria,34.5037,3.4704
Schmolln,Germany,50.895,12.3564
Oberhaching,Germany,48.0167,11.5833
Montepulciano,Italy,43.1,11.7833
Castel San Giovanni,Italy,45.0591,9.4342
Aleksandrow Kujawski,Poland,52.875,18.7
Cherry Hill Mall,United States,39.9384,-75.0117
Fruitville,United States,27.3328,-82.4616
Mor,Hungary,47.3717,18.2086
Wanding,China,24.0814,98.0643
Lakewood Park,United States,27.539,-80.3865
Rio de Oro,Colombia,8.2917,-73.3872
El Carmen de Atrato,Colombia,5.8983,-76.1431
Sao Joao do Araguaia,Brazil,-5.3578,-48.7908
Guazacapan,Guatemala,14.0751,-90.4161
Galmi,Niger,13.9667,5.6744
Callaway,United States,30.1348,-85.5568
Oatfield,United States,45.4127,-122.5942
Phalaborwa,South Africa,-23.9333,31.1167
Kalkar,Germany,51.7389,6.2925
Beylul,Eritrea,13.2639,42.3347
Muggia,Italy,45.6,13.7667
Pomfret,United States,42.4029,-79.3534
Cordoba,Colombia,0.8533,-77.5178
Waunakee,United States,43.1829,-89.4445
Famenin,Iran,35.1139,48.9717
Wixom,United States,42.5244,-83.5346
Luling,United States,29.9008,-90.3523
Canton,United States,32.5975,-90.0317
La Puebla,Spain,39.7693,3.0225
Chumpak,China,41.8585,84.137
Sanlucar la Mayor,Spain,37.3831,-6.2
Eggenfelden,Germany,48.4039,12.7642
Genthin,Germany,52.4,12.1667
Pell City,United States,33.5609,-86.2669
Lariano,Italy,41.7333,12.8333
Belm,Germany,52.3,8.1333
Pecos,United States,31.4046,-103.5057
Sampaloc,Philippines,14.1667,121.5833
Taiyong,China,26.4726,108.5105
Peabiru,Brazil,-23.9128,-52.3428
Bay St. Louis,United States,30.3281,-89.3774
Biscarrosse,France,44.3931,-1.1639
Huangyadong,China,36.8039,113.4446
Gisborne,Australia,-37.49,144.5889
La Entrada,Honduras,15.05,-88.7333
Vieste,Italy,41.8833,16.1667
Mittegrossefehn,Germany,53.3833,7.5833
Belle Chasse,United States,29.8472,-90.0069
Trubchevsk,Russia,52.5833,33.7667
Thala,Tunisia,35.5667,8.6667
Havre de Grace,United States,39.5481,-76.1145
Montesarchio,Italy,41.0667,14.6333
Taishi,Japan,34.5187,135.6476
Monroe,United States,39.4461,-84.3666
East Norriton,United States,40.1506,-75.3364
Ovidiu,Romania,44.27,28.56
Statte,Italy,40.5667,17.2
D'Iberville,United States,30.4709,-88.9011
Ibiraci,Brazil,-20.4619,-47.1219
Cayce,United States,33.9458,-81.0433
Chodov,Czechia,50.2415,12.7534
Effingham,United States,39.1207,-88.5508
Santaquin,United States,39.9711,-111.7937
Guapo,Brazil,-16.8308,-49.5319
Hobe Sound,United States,27.0729,-80.1425
Misano Adriatico,Italy,43.9667,12.7
Dubovka,Russia,49.05,44.8333
Santo Augusto,Brazil,-27.8508,-53.7769
Alto Alegre dos Parecis,Brazil,-12.1278,-61.8508
Zeven,Germany,53.2969,9.2789
Acala,Mexico,16.5533,-92.8069
Tako,Japan,35.7356,140.4678
Uxbridge,United States,42.0593,-71.638
Wauchula,United States,27.5469,-81.8101
Colesville,United States,39.073,-77.0009
Canmore,Canada,51.089,-115.359
Vianopolis,Brazil,-16.7419,-48.5158
Goshen,United States,41.3817,-74.3498
Ivai,Brazil,-25.0108,-50.8589
Dayton,United States,30.0292,-94.9038
Reidsville,United States,36.3377,-79.6727
Ban Bang Non,Thailand,9.9923,98.6507
Engenheiro Beltrao,Brazil,-23.7969,-52.2689
Hutchinson,United States,44.8856,-94.3768
Beesel,Netherlands,51.2669,6.0392
Dallas,United States,33.9153,-84.8416
Plumstead,United States,40.3878,-75.1164
Mambore,Brazil,-24.3189,-52.53
Wanzleben,Germany,52.0667,11.4333
Spiesen-Elversberg,Germany,49.3167,7.1331
Oxford,United States,42.1286,-71.8665
Noyon,France,49.5811,2.9989
Toplita,Romania,46.9918,25.3709
Pacaembu,Brazil,-21.5622,-51.2606
Asslar,Germany,50.5833,8.4667
Kiskoros,Hungary,46.6203,19.2836
Beacon,United States,41.5036,-73.9655
Primeira Cruz,Brazil,-2.51,-43.4378
Ipswich,United States,42.6857,-70.8399
Dumas,United States,35.8613,-101.9642
Raymondville,United States,26.4759,-97.7769
Anapurus,Brazil,-3.6719,-43.1158
Frederick,United States,40.1089,-104.9694
Novellara,Italy,44.85,10.7333
Artesia,United States,32.8492,-104.4274
Valbonne,France,43.6414,7.0089
Polotitlan de la Ilustracion,Mexico,20.2231,-99.8147
New Fairfield,United States,41.488,-73.4882
Ban Bang Sai,Thailand,13.3847,100.9856
Soller,Spain,39.7667,2.7
Fagnano Olona,Italy,45.6667,8.8667
Ping'anbao,China,40.4901,117.5973
North Mankato,United States,44.1813,-94.0387
Tucacas,Venezuela,10.7978,-68.3175
Ielmo Marinho,Brazil,-5.8239,-35.5528
Lithgow,Australia,-33.4833,150.15
Meckenbeuren,Germany,47.7,9.5625
Shawangunk,United States,41.6335,-74.2654
Mar de Ajo,Argentina,-36.7162,-56.6766
Maracai,Brazil,-22.6106,-50.6672
Dennis,United States,41.7064,-70.1643
Glenpool,United States,35.9485,-96.0052
Oil City,United States,41.4282,-79.7035
Clinton,United States,42.4119,-71.6888
Brejo do Cruz,Brazil,-6.3489,-37.4978
Gien,France,47.6981,2.625
Hammonton,United States,39.6572,-74.7678
Orange,United States,41.2827,-73.0272
New Kingman-Butler,United States,35.2645,-114.0091
Tracunhaem,Brazil,-7.805,-35.24
Newhaven,United Kingdom,50.8,0.06
Nidzica,Poland,53.3583,20.425
Dalkeith,United Kingdom,55.8958,-3.0583
Kamigori,Japan,34.8736,134.3561
Diego de Almagro,Chile,-26.3667,-70.05
Deming,United States,32.2631,-107.7525
Oulad Chikh,Morocco,32.8544,-7.5386
Big Rapids,United States,43.6992,-85.4806
Zhovkva,Ukraine,50.0667,23.9667
Miami Springs,United States,25.8195,-80.2894
San Prisco,Italy,41.0833,14.2833
Itapetim,Brazil,-7.3778,-37.19
Pirallahi,Azerbaijan,40.47,50.3247
Fulshear,United States,29.693,-95.8792
Miraima,Brazil,-3.5689,-39.97
Cromwell,United States,41.6122,-72.6638
South Venice,United States,27.0434,-82.4152
Khmis Sidi al 'Aydi,Morocco,33.1228,-7.6219
Ataleia,Brazil,-18.0439,-41.11
Demerval Lobao,Brazil,-5.3578,-42.6758
Chaoyangdicun,China,42.0221,118.2178
Gaesti,Romania,44.7208,25.3147
Douar Lehgagcha,Morocco,32.55,-8.7167
Allouez,United States,44.4721,-88.0261
Princeton,United States,33.1778,-96.5044
Valburg,Netherlands,51.9111,5.7892
Baraboo,United States,43.4695,-89.7376
Gura Humorului,Romania,47.5542,25.8875
Zhashkiv,Ukraine,49.25,30.1
Lanuvio,Italy,41.6833,12.7
Cavarzere,Italy,45.137,12.0817
Jericho,United States,40.7875,-73.5416
North Battleford,Canada,52.7575,-108.2861
Salisbury,United States,40.5768,-75.4535
Kauhajoki,Finland,62.4319,22.1794
Wanze,Belgium,50.5353,5.2133
Philippsburg,Germany,49.2369,8.4547
Erbach,Germany,49.6569,8.9931
Rustington,United Kingdom,50.8102,-0.5052
Pembroke,Canada,45.8167,-77.1
Jinmingsi,China,38.0512,110.2869
El Sobrante,United States,33.8724,-117.4625
Schwaz,Austria,47.35,11.7
Cahokia,United States,38.5649,-90.1792
Niquinohomo,Nicaragua,11.9052,-86.0945
Springdale,United States,39.8769,-74.9723
Oak Island,United States,33.9434,-78.1366
Saint-Gilles,France,43.6778,4.4311
Melsungen,Germany,51.1333,9.55
Gramercy,United States,30.061,-90.6928
Atlantic Beach,United States,30.3371,-81.4128
Zabreh,Czechia,49.8826,16.8723
Hassfurt,Germany,50.0353,10.5123
Guapi,Colombia,2.5604,-77.86
Teays Valley,United States,38.4482,-81.924
Ephrata,United States,40.1812,-76.1811
Sant'Angelo Lodigiano,Italy,45.2389,9.4097
Oosterzele,Belgium,50.9458,3.8042
Oak Park,United States,34.1849,-118.7669
Uruana,Brazil,-15.4978,-49.6878
Ban Tha Luang Lang,Thailand,12.6376,102.0884
Arcozelo,Portugal,41.0555,-8.6395
Santa Cruz de Bezana,Spain,43.4442,-3.9031
Couvin,Belgium,50.0519,4.4961
Zacualpan,Mexico,18.7197,-99.78
Saddle Brook,United States,40.9033,-74.0955
Horodyshche,Ukraine,49.2925,31.4581
San Pietro Vernotico,Italy,40.4833,18.05
Apostolove,Ukraine,47.6595,33.717
Richmond Hill,United States,31.9013,-81.3125
Forlimpopoli,Italy,44.1833,12.1333
Peri-Mirim,Brazil,-2.5778,-44.8539
Granville,France,48.8381,-1.5869
Brandermill,United States,37.434,-77.6522
Sao Jose do Cedro,Brazil,-26.455,-53.4939
Joaquim Pires,Brazil,-3.5078,-42.1978
Machados,Brazil,-7.6858,-35.515
Latisana,Italy,45.7833,13.0
Yamanobe,Japan,38.2892,140.2625
Berre-l'Etang,France,43.4756,5.1681
Alagoinha,Brazil,-8.4658,-36.7758
Jupi,Brazil,-8.7119,-36.415
Lamas,Peru,-6.4167,-76.5333
Sedriano,Italy,45.4833,8.9667
Ak-Dovurak,Russia,51.1667,90.6
Lich,Germany,50.5217,8.8208
Great Driffield,United Kingdom,54.005,-0.438
Rutherford,Australia,-32.715,151.5317
Llanera,Spain,43.4667,-5.9333
Calanogas,Philippines,7.75,124.1
Forrest City,United States,35.0135,-90.7931
Sun Village,United States,34.5596,-117.9559
Vilanova del Cami,Spain,41.5733,1.6381
Santana do Matos,Brazil,-5.9578,-36.6558
San Agustin de Guadalix,Spain,40.6781,-3.615
Arzachena,Italy,41.0801,9.388
Crispiano,Italy,40.6,17.2333
Jardin,Colombia,5.5983,-75.8197
Eichstatt,Germany,48.8919,11.1839
Bokod,Philippines,16.5,120.8333
Moorestown-Lenola,United States,39.9659,-74.9643
Melenki,Russia,55.3333,41.6333
Mwinilunga,Zambia,-11.7396,24.44
Heliopolis,Brazil,-10.6828,-38.2858
Wayland,United States,42.3585,-71.3594
Neckargemund,Germany,49.3939,8.7975
Zarghun Shahr,Afghanistan,32.85,68.4167
Bovenden,Germany,51.5897,9.9222
Jindayris,Syria,36.3947,36.6889
Marienheide,Germany,51.0833,7.5333
Lauterbach,Germany,50.6378,9.3944
Pelham,United States,42.7336,-71.324
Fergus Falls,United States,46.2853,-96.076
Passa e Fica,Brazil,-6.4358,-35.6428
Wlodawa,Poland,51.55,23.55
Verin,Spain,41.9408,-7.4358
Spaichingen,Germany,48.0758,8.7378
Dores do Indaia,Brazil,-19.4628,-45.6019
Angermunde,Germany,53.0333,14.0
Ampthill,United Kingdom,52.0263,-0.4906
Selston,United Kingdom,53.07,-1.3
Feliz,Brazil,-29.4508,-51.3058
Aurora,United States,42.7382,-78.6373
Kupino,Russia,54.3667,77.3
Ponduru,India,18.3508,83.7567
Chiran,Japan,31.3783,130.4416
Pedro Afonso,Brazil,-8.9678,-48.175
Mont-Laurier,Canada,46.55,-75.5
Munchenstein,Switzerland,47.5186,7.6174
Ahrensfelde,Germany,52.5758,13.5764
Forres,United Kingdom,57.608,-3.62
Goldap,Poland,54.3063,22.3036
Hilpoltstein,Germany,49.1833,11.1833
San Vicente,Philippines,17.5917,120.375
La Quiaca,Argentina,-22.1056,-65.6
Conneaut,United States,41.9278,-80.5685
Nether Providence,United States,39.8971,-75.3697
Mansidao,Brazil,-10.7158,-44.0339
Biedenkopf,Germany,50.9128,8.5322
Chalette-sur-Loing,France,48.0117,2.7358
Sao Ludgero,Brazil,-28.3258,-49.1767
Tenente Portela,Brazil,-27.3708,-53.7578
Bollene,France,44.2803,4.7489
Thomaston,United States,32.8908,-84.3271
Otley,United Kingdom,53.905,-1.687
Strathmore,Canada,51.0378,-113.4003
Virgem da Lapa,Brazil,-16.8039,-42.3428
Abre Campo,Brazil,-20.3008,-42.4778
Levelland,United States,33.5806,-102.3636
Bandarbeyla,Somalia,9.4833,50.8167
Filandia,Colombia,4.6733,-75.6583
Mbulu,Tanzania,-3.8496,35.53
Grunberg,Germany,50.6,8.95
Jaguapita,Brazil,-23.1128,-51.5319
Palmetto,United States,27.5251,-82.575
Neunkirchen,Germany,50.7861,8.0056
Puxinana,Brazil,-7.1608,-35.9608
Piney Green,United States,34.7498,-77.3208
Caledon,South Africa,-34.23,19.4283
Xireg,China,36.9257,98.4837
Fort Campbell North,United States,36.6554,-87.4658
Schoonhoven,Netherlands,51.9475,4.8486
Camponogara,Italy,45.3833,12.0667
Millbury,United States,42.1925,-71.7741
Mangha,China,23.37,98.9892
Andarai,Brazil,-12.8069,-41.3308
Motupe,Peru,-6.1508,-79.7208
Cumnock,United Kingdom,55.4529,-4.2638
Cobh,Ireland,51.851,-8.2967
Kuleshovka,Russia,47.0794,39.5378
Altos del Rosario,Colombia,8.7914,-74.1636
Pierrelatte,France,44.3775,4.6961
Jimbolia,Romania,45.7917,20.7222
Alleroy,Russia,43.2172,46.2822
Schermbeck,Germany,51.695,6.8756
Bergen,Germany,54.4167,13.4333
Conceicao do Rio Verde,Brazil,-21.8808,-45.085
Massaranduba,Brazil,-7.2,-35.7889
Blegny,Belgium,50.6667,5.7333
Torredonjimeno,Spain,37.7667,-3.95
Tamsaout,Morocco,29.5333,-8.85
San Pedro Pochutla,Mexico,15.7463,-96.4652
Vedi,Armenia,39.91,44.73
Saugeen Shores,Canada,44.4333,-81.3667
Camapua,Brazil,-19.5308,-54.0439
Quatipuru,Brazil,-0.9008,-47.0058
Margraten,Netherlands,50.8225,5.8203
Wells,United Kingdom,51.209,-2.647
Hickory Hills,United States,41.7248,-87.8281
Quartucciu,Italy,39.2529,9.1762
Khomam,Iran,37.4,49.6667
Meruoca,Brazil,-3.5419,-40.455
Quata,Brazil,-22.2475,-50.6983
Robinson,United States,40.4578,-80.1334
Hinabangan,Philippines,11.7,125.0667
Beach Park,United States,42.4261,-87.8584
Burglengenfeld,Germany,49.2061,12.0409
Bully-les-Mines,France,50.4419,2.7244
General Carneiro,Brazil,-26.4278,-51.3158
Winsum,Netherlands,53.3312,6.5157
East Milton,United States,30.6175,-86.9636
Satuba,Brazil,-9.5628,-35.8239
Grammichele,Italy,37.2167,14.6333
Hunxe,Germany,51.6417,6.7672
Tomino,Spain,41.9833,-8.7167
Fontenay-le-Comte,France,46.4669,-0.8064
Weissenhorn,Germany,48.3044,10.1593
Dishashah,Egypt,28.9831,30.8492
Sharonville,United States,39.2825,-84.4071
Lappersdorf,Germany,49.0525,12.0903
Santa Marcela,Philippines,18.2833,121.4333
Cacequi,Brazil,-29.8839,-54.825
West Freehold,United States,40.2324,-74.2943
Middlesex,United States,40.5744,-74.5011
Thompson,Canada,55.7433,-97.8553
Lagoa da Confusao,Brazil,-10.7939,-49.6239
Quierschied,Germany,49.3167,7.05
San Jorge,Guatemala,14.9253,-89.5897
Castelfranco di Sotto,Italy,43.7,10.75
Spring Creek,United States,40.7386,-115.5971
St. James,United States,40.8761,-73.1521
Vigodarzere,Italy,45.45,11.8833
Nikolayevsk,Russia,50.0167,45.45
Maumee,United States,41.5696,-83.6636
Caldeirao Grande,Brazil,-11.02,-40.3028
Alto Parana,Brazil,-23.1289,-52.3189
Lawrenceburg,United States,38.0332,-84.9032
Brevard,United States,35.2439,-82.7264
Saint-Paul-les-Dax,France,43.7256,-1.0528
Erbach,Germany,48.3281,9.8878
Sao Pedro do Piaui,Brazil,-5.9289,-42.7189
Bad Laasphe,Germany,50.9303,8.4167
Salzano,Italy,45.5333,12.1167
Sternberk,Czechia,49.7305,17.2989
Beyne-Heusay,Belgium,50.6167,5.65
Ad Duraykish,Syria,34.8969,36.1346
Rio Vermelho,Brazil,-18.2939,-43.0089
Lavaltrie,Canada,45.8833,-73.2833
Bowral,Australia,-34.4792,150.4181
Lengede,Germany,52.2049,10.3078
Rottingdean,United Kingdom,50.815,-0.065
Glubczyce,Poland,50.2,17.8333
Ixcatepec,Mexico,21.2333,-98.0
Nicosia,Italy,37.75,14.4
Gran,Norway,60.4411,10.4956
Arcadia,United States,43.0871,-77.0857
Sunjiayan,China,27.8776,108.3073
Lorsch,Germany,49.6539,8.5675
Bridport,United Kingdom,50.7336,-2.7584
Hosbach,Germany,50.0,9.2
San Martino di Lupari,Italy,45.6557,11.8594
Santa Luzia,Brazil,-15.4289,-39.3339
Adams,United States,40.7092,-80.012
Talne,Ukraine,48.8863,30.7027
San Marco in Lamis,Italy,41.7117,15.635
Cajabamba,Peru,-7.6237,-78.046
Mirabela,Brazil,-16.2628,-44.1639
Trogir,Croatia,43.5167,16.25
Crevalcore,Italy,44.7167,11.15
Kirchheim bei Munchen,Germany,48.1766,11.7556
Afir,Algeria,36.7676,3.7029
Rio de Contas,Brazil,-13.5789,-41.8108
Broxburn,United Kingdom,55.934,-3.471
Montefiascone,Italy,42.5333,12.0333
Zelzate,Belgium,51.1975,3.8139
Vicovu de Sus,Romania,47.9258,25.68
Samorin,Slovakia,48.0267,17.3117
Beverstedt,Germany,53.434,8.8183
Saint-Martin-de-Crau,France,43.6397,4.8125
Kastoria,Greece,40.5181,21.2688
Hersham,United Kingdom,51.3681,-0.4008
Soddy-Daisy,United States,35.2571,-85.1739
Melilli,Italy,37.1833,15.1167
Terra Boa,Brazil,-12.3919,-38.625
Moberly,United States,39.419,-92.4365
Plougastel-Daoulas,France,48.3725,-4.3706
Bacup,United Kingdom,53.704,-2.199
Port Clinton,United States,41.5096,-82.9385
Zhukovo,Russia,55.0333,36.75
Hochstadt an der Aisch,Germany,49.7056,10.8058
Canton,United States,40.5632,-90.0409
Agua Blanca,Guatemala,14.4833,-89.6494
San Javier,Argentina,-30.5833,-59.95
Aguas Vermelhas,Brazil,-15.7469,-41.46
Grez-Doiceau,Belgium,50.7333,4.7
San Gennaro Vesuviano,Italy,40.8667,14.5333
Waianae,United States,21.4569,-158.1759
Qingxicun,China,24.53,116.5904
Vadnais Heights,United States,45.057,-93.0748
Wood Dale,United States,41.9666,-87.9807
Panukulan,Philippines,14.9333,121.8167
Montespertoli,Italy,43.65,11.0833
Haaren,Germany,50.7956,6.1269
Brecksville,United States,41.3079,-81.6193
Wolsztyn,Poland,52.1167,16.1167
Frias,Argentina,-28.6496,-65.15
Bad Soden-Salmunster,Germany,50.2833,9.3667
Eichenau,Germany,48.1667,11.3167
Saarwellingen,Germany,49.3542,6.805
Aghbala,Morocco,32.4817,-5.6427
Dakit,Philippines,10.06,125.1606
New Providence,United States,40.6996,-74.4034
Maribondo,Brazil,-9.5769,-36.305
Radnevo,Bulgaria,42.2886,25.9336
Betanzos,Spain,43.2792,-8.2106
Quatis,Brazil,-22.4069,-44.2578
Krumbach,Germany,48.2431,10.3633
Ettenheim,Germany,48.2556,7.8119
Alexandria,Brazil,-6.4128,-38.0158
Kaharlyk,Ukraine,49.8522,30.8092
El Barco de Valdeorras,Spain,42.4167,-6.9831
Shiloh,United States,38.5534,-89.916
Pfullendorf,Germany,47.9242,9.2567
Shangping,China,25.0897,113.0395
Rantoul,United States,40.3031,-88.1549
High River,Canada,50.5808,-113.8744
Colonial Park,United States,40.2997,-76.8068
Serra Branca,Brazil,-7.4828,-36.665
Tomar do Geru,Brazil,-11.3728,-37.8408
Bagulin,Philippines,16.6079,120.4378
Drobak,Norway,59.6667,10.6333
Manerbio,Italy,45.3667,10.1333
Tianguistengo,Mexico,20.7278,-98.6289
Spiez,Switzerland,46.6831,7.6664
Broadlands,United States,39.0168,-77.5167
Marly,France,50.3489,3.5442
Shepshed,United Kingdom,52.7711,-1.2951
Barra do Ribeiro,Brazil,-30.2908,-51.3008
Presidente Bernardes,Brazil,-22.0061,-51.5531
Boston,Philippines,7.8667,126.3667
Cha da Alegria,Brazil,-8.0008,-35.2133
Mqam at Tolba,Morocco,33.9375,-6.2544
Feldbach,Austria,46.955,15.8883
Genas,France,45.7314,5.0022
Lourdes,France,43.095,-0.0453
Mario Campos,Brazil,-20.0558,-44.1878
Kingston,United States,41.9862,-70.7482
Talanga,Honduras,14.4,-87.0833
Washington,United States,38.6587,-87.1591
Hazel Crest,United States,41.5732,-87.6899
Price,United States,39.604,-110.8004
Vitry-le-Francois,France,48.7247,4.5844
LaBelle,United States,26.7219,-81.4506
Arruda dos Vinhos,Portugal,38.9833,-9.0667
Reeuwijk,Netherlands,52.0481,4.7203
Trebur,Germany,49.9242,8.4092
Creutzwald,France,49.2053,6.6958
Nesebar,Bulgaria,42.6608,27.7139
Panchgani,India,17.92,73.82
Vernouillet,France,48.7208,1.3606
Santa Coloma de Farnes,Spain,41.8624,2.6654
Eloxochitlan,Mexico,18.5088,-96.9227
Charlton,United States,42.1351,-71.968
Landau an der Isar,Germany,48.6749,12.6913
Carluke,United Kingdom,55.7337,-3.8343
Urupes,Brazil,-21.2019,-49.29
Ilamatlan,Mexico,20.7833,-98.45
Chanaral,Chile,-29.0772,-71.4906
Calderara di Reno,Italy,44.5639,11.2719
Alpena,United States,45.074,-83.4399
Halsteren,Netherlands,51.5256,4.2747
Knittelfeld,Austria,47.215,14.8294
Flint,United Kingdom,53.2482,-3.1358
Chateaudun,France,48.0708,1.3378
Roudnice nad Labem,Czechia,50.4254,14.2618
Loningen,Germany,52.7167,7.7667
Ketsch,Germany,49.3658,8.5336
Manuel Ribas,Brazil,-24.5158,-51.6678
Tezze sul Brenta,Italy,45.6862,11.7042
Patti,Italy,38.1333,14.9667
Ribeirao do Pinhal,Brazil,-23.4167,-50.35
Busra al Harir,Syria,32.8425,36.34
Kussnacht,Switzerland,47.0828,8.4408
Dok Kham Tai,Thailand,19.1612,99.9946
Gricignano d'Aversa,Italy,40.9833,14.2333
Conway,United States,28.4968,-81.3316
Kettering,United States,38.8888,-76.789
Woudenberg,Netherlands,52.0806,5.4164
Llanes,Spain,43.4214,-4.7564
